Company/Bond,Net Debt/EBITDA,Total Debt/EBIT,Net Debt/EBIT,EBITDA to Interest Expense,EBITDA-CapEx/Interest Expense,EBIT to Interest Expense,Interest Expense,Common Equity/Total Assets,Long-Term Debt/Equity,Long-Term Debt/Capital,Long-Term Debt/Total Assets,Total Debt/Equity,Total Debt/Capital,Total Debt/Total Assets,Num Rating 1 Q Ahead,Market Cap,Industry_Number
28,-0.46,1.1,-0.76,78.5,15.65,45.32,60,62.85,24.42,19.55,15.35,24.91,19.94,15.66,1,335.0598,0
28,-0.61,1.14,-1.02,98.66,23.95,62.57,56,61.24,23.73,19.08,14.53,24.36,19.59,14.92,1,392.8273,0
28,-0.63,1.09,-1.05,100.09,20.46,64.53,55,63.08,22.6,18.36,14.25,23.08,18.75,14.56,1,354.7176,0
28,-0.59,1.08,-0.97,122.08,16.04,67.84,37,63.13,22.7,18.49,14.33,22.76,18.54,14.37,1,357.081,0
28,-0.47,0.98,-0.76,122.73,28.45,78.45,49,64.54,22.25,18.19,14.36,22.27,18.21,14.37,1,376.0248,0
28,-0.39,0.92,-0.61,127.13,37.01,85.66,53,62.89,21.24,17.23,13.36,23.28,18.88,14.64,1,327.065,0
28,-0.31,0.89,-0.49,125.04,35.59,84.02,53,61.78,21.24,17.12,13.12,24.05,19.39,14.86,1,390.9071,0
28,-0.31,0.86,-0.48,112.24,21.86,62.26,42,62.34,21.69,17.54,13.52,23.7,19.16,14.77,1,563.844,0
28,-0.34,0.91,-0.54,95.98,27.21,54.64,53,64.76,20.68,16.87,13.39,22.58,18.42,14.62,1,631.9071,0
28,-0.23,1.5,-0.37,55.75,31.32,36.14,116,58.85,34.58,25.33,20.35,36.53,26.76,21.5,1,464.4881,0
28,-0.38,1.62,-0.61,51.15,22.62,34.12,126,60.14,32.33,23.67,19.44,36.58,26.78,22,1,637.6183,0
28,0.17,1.82,0.28,22.03,14.07,12.35,208,58.85,35.08,24.9,20.65,40.87,29.01,24.05,1,499.5497,0
28,0.27,2.31,0.45,17.3,4.5,7.05,187,56.68,38.64,26.47,21.9,45.96,31.49,26.05,1,502.0543,0
29,0.96,1.41,1.05,3.71,3.08,3.32,1120,30.22,52.66,31.96,18.38,64.77,39.31,22.61,2,125837.1288,1
29,1.16,1.52,1.27,16.51,15.25,15.06,281,31.69,49.02,29.22,17.82,67.77,40.39,24.63,2,135299.8457,1
29,1.05,1.66,1.15,15.48,13.8,14.2,320,30.86,50.05,28.92,17.59,73.1,42.23,25.69,2,134163.7009,1
29,0.99,1.45,1.08,16.36,14.41,15.03,306,32.53,49.15,30.07,18.05,63.43,38.81,23.3,2,153334.037,1
29,0.94,1.39,1.03,6.79,5.68,6.09,649,33.08,44.84,27.93,16.55,60.57,37.72,22.36,2,155736.2359,1
29,0.98,1.44,1.06,30.27,28.14,28.42,119,37.18,35.56,23.77,14.51,49.59,33.15,20.24,2,153508.2476,1
29,0.93,1.41,1,62.02,56.27,58.03,59,38.22,29.39,20.46,12.27,43.65,30.39,18.22,2,160413.6708,1
29,0.27,0.67,0.29,4.89,4.14,4.53,621,38,18.72,15.42,7.11,21.42,17.64,8.14,2,179971.4852,1
29,0.24,0.97,0.25,22.51,21.25,21.47,59,32.71,26.59,17.57,8.7,51.32,33.91,16.79,2,147636.7886,1
29,0.11,1.26,0.11,47.33,44.74,45.48,27,33.33,20.53,14.01,6.84,46.55,31.76,15.51,2,146408.1443,1
29,-0.02,1.03,-0.02,74.2,62.47,70.33,15,32.73,12.62,10.09,4.13,25.07,20.05,8.21,2,159298.2097,1
29,0.46,0.57,0.48,78.44,76.22,75.61,18,18.87,15.28,9.07,2.88,68.38,40.61,12.9,2,42344.3162,1
29,-0.01,0.18,-0.01,55.92,54.08,53.84,25,20.21,14.38,11.87,2.91,21.18,17.48,4.28,2,40875.5625,1
30,1.09,2.37,1.94,7.98,5.6,4.65,62,24.24,40.03,25.97,12.01,54.13,35.12,16.24,1,8528.2278,5
30,0.62,1.64,1.04,8.91,6.18,5.72,67,24.82,40.78,27.54,11.08,48.08,32.47,13.06,1,9627.7344,5
30,1.18,2.56,1.9,10.28,7.56,6.77,57,25.11,72.5,40.11,19.98,80.73,44.67,22.25,1,10782.4573,5
30,0.47,1.29,0.72,13,7.93,9.16,58,25.2,33.74,23.8,10.33,41.76,29.46,12.79,1,11581.486,5
30,0.39,1.28,0.6,8.9,6.67,5.29,58,25.41,36.62,25.12,10.24,45.79,31.41,12.8,1,13671.152,5
30,0.32,1.12,0.48,12.07,8.89,8.23,56,25.6,33.84,23.95,9.53,41.27,29.21,11.63,1,13898.6702,5
30,0.22,1.05,0.33,12.31,9.22,8.41,54,25.95,31.35,22.5,8.95,39.33,28.23,11.23,1,14469.6771,5
30,0.25,1,0.37,14.66,8.62,10.55,53,25.72,27.54,20.52,8.58,34.21,25.49,10.66,1,15765.8441,5
30,0.18,0.94,0.26,12.25,8.9,7.85,48,25.4,29.88,21.77,8.38,37.3,27.17,10.46,1,17944.3424,5
30,0.12,0.92,0.17,14.69,10.84,10.22,49,25.44,28.93,21.22,8.11,36.3,26.63,10.18,1,19540.2752,5
30,0.14,0.87,0.21,14.22,10.71,10.1,49,25.4,28.74,21.22,8.06,35.45,26.17,9.93,1,18871.1374,5
30,0.33,0.81,0.48,16.81,10.49,12.51,47,24.77,26.16,19.73,7.76,32.56,24.56,9.65,1,16679.2321,5
30,0.32,0.82,0.45,10.68,7.92,6.83,47,24.43,26.77,20.08,7.24,33.34,25,9.01,1,21186.8259,5
30,0.3,0.78,0.41,16.93,13.25,12.96,45,24.58,25.74,19.43,6.99,32.51,24.53,8.83,1,21092.7749,5
30,0.51,1.02,0.7,15.94,11.65,12.1,48,23.93,33.22,23.14,8.78,43.56,30.34,11.51,1,17261.651,5
30,0.59,1.09,0.82,12.46,6.6,8.77,57,24.64,29.88,21.14,8.84,41.35,29.25,12.23,1,24474.405,5
30,0.54,1.05,0.73,11.15,8.34,7.82,55,25.12,31.35,21.73,8.67,44.3,30.7,12.25,1,30575.5574,5
30,0.56,1.17,0.76,14.65,11.02,11.19,57,33.22,27.16,20.53,9.58,32.3,24.41,11.39,1,34657.488,5
30,0.97,2.09,1.43,5.21,2.01,1.89,63,30.77,37.66,25.68,12.32,46.64,31.81,15.26,1,28395.3256,5
30,1.64,3.5,2.73,3.26,0,0.55,85,29.21,38.13,24.86,12.67,53.39,34.81,17.73,1,30845.49,5
30,1.56,2.9,2.45,10.22,8.11,7.76,86,29.07,43.4,27.64,13.41,57.03,36.32,17.62,1,29730.9825,5
30,1.4,2.58,2.11,11.77,9.46,9.44,93,29.33,42.83,27.03,13.33,58.41,36.87,18.19,1,27563.5676,5
30,1.03,1.74,1.4,10.93,7.78,8.76,97,30.73,41.12,26.71,13.38,53.97,35.05,17.56,1,32492.4056,5
30,1.02,1.53,1.29,9.1,5.61,7.03,106,30.21,40.46,25.94,13.7,56,35.9,18.97,1,36977.8092,5
30,0.99,1.5,1.26,9.34,7.01,7.26,107,30.12,48.5,30.37,15.42,59.69,37.38,18.97,1,34504.9488,5
30,0.94,1.47,1.18,11.14,8.83,9.07,109,31.31,45.13,28.64,14.87,57.56,36.53,18.96,1,34501.504,5
30,0.92,1.57,1.16,10.42,8.04,8.22,100,31.69,43.74,27.48,14.56,59.17,37.18,19.7,1,21787.0635,5
30,0.82,1.53,1.05,8.03,6,5.86,110,31.03,45.33,29.61,15.71,53.05,34.66,18.39,1,30515.6362,5
30,0.8,1.42,1.01,9.82,7.92,8.05,99,32.01,45.67,30.27,15.34,50.88,33.72,17.1,1,35086.1378,5
30,0.75,1.51,0.94,12.71,10.9,10.74,96,32.28,48.5,31.91,16.39,52.02,34.22,17.57,1,32029.9917,5
30,0.64,1.44,0.78,12.63,10.89,10.77,93,33.96,46.2,30.87,16.38,49.66,33.18,17.61,1,26757.3359,5
30,0.64,1.33,0.76,10.94,8.99,8.89,93,28.72,49.42,32.52,15.92,52,34.21,16.75,1,29088.2628,5
30,0.67,1.33,0.81,11.18,9.89,9.2,91,29.21,47.75,31.72,15.59,50.56,33.58,16.5,1,27034.9153,5
30,0.56,1.32,0.67,13.12,11.34,11.11,93,30.82,43.7,29.9,14.98,46.18,31.59,15.83,1,33206.1664,5
30,0.9,1.46,1.08,13.17,11.84,11.03,95,29.71,41.5,27.91,13.65,48.69,32.75,16.02,1,36364.7995,5
30,0.79,1.38,0.96,12.04,9.67,9.66,96,33.19,34.29,24.03,12.07,42.69,29.92,15.03,1,48717.6557,5
30,0.67,1.26,0.82,14.08,12.24,11.07,87,33.64,33.07,23.82,11.86,38.85,27.98,13.93,1,44354.2302,5
30,0.57,1.19,0.7,16.51,14.4,13.74,91,34.01,31.95,23.26,11.57,37.35,27.2,13.53,1,46804.0039,5
30,0.51,1.16,0.62,16.45,14.11,13.87,89,34.65,30.66,22.47,11.3,36.46,26.72,13.44,1,47721.1953,5
30,0.61,1.25,0.74,13.21,9.33,10.77,96,35.28,27.88,20.37,10.46,36.84,26.92,13.83,1,52821.9783,5
30,0.52,1.05,0.63,13.14,11.17,10.88,100,36.26,27.02,20.63,10.42,31,23.67,11.95,1,52031.9404,5
30,0.91,1.49,1.08,14.38,12.44,12.41,120,34.1,40.84,28.26,14.77,44.54,30.81,16.1,1,52621.3552,5
30,0.96,1.56,1.14,12.21,10.07,10.25,135,34.18,38.22,26.02,13.82,46.9,31.93,16.96,1,52806.9469,5
30,0.97,1.59,1.16,10.33,7.7,8.54,143,37,33.4,22.82,12.92,46.37,31.68,17.94,1,56684.5212,5
30,0.92,1.54,1.09,10.89,9.09,9.03,142,36.91,32.79,22.53,12.66,45.56,31.3,17.59,1,58600.037,5
30,0.88,1.56,1.04,12.88,11.12,11.23,155,37.52,36.63,25.19,14.36,45.44,31.24,17.82,1,64144.873,5
30,0.78,1.41,0.91,12.17,10.72,10.56,156,38.18,35.72,25.17,14.25,41.91,29.53,16.72,1,63581.2826,5
30,0.76,1.3,0.88,11.04,8.52,9.33,153,36.69,38.81,27,14.93,43.74,30.43,16.82,1,62251.164,5
30,0.78,1.31,0.92,11.88,10.22,10.03,150,37.27,37.1,25.84,14.48,43.59,30.36,17.01,1,64637.9739,5
30,0.71,1.33,0.82,13.14,11.6,11.44,163,37.97,35.08,24.57,13.93,42.79,29.97,17,1,68518.38,5
30,0.83,1.4,0.97,12.27,10.25,10.55,179,37.9,33.39,23.17,13.2,44.12,30.61,17.43,1,79555.132,5
30,0.76,1.3,0.89,12.09,9.25,10.3,174,39.13,35.99,25.51,14.69,41.08,29.12,16.76,1,75280.6874,5
30,0.82,1.39,0.95,12.08,10.33,10.15,165,37.83,35.51,24.59,14.05,44.38,30.74,17.56,1,66975.8748,5
30,0.84,1.44,0.98,13.78,11.71,11.93,176,37.47,35.45,24.13,13.86,46.92,31.94,18.35,1,59500.8149,5
30,0.76,1.36,0.89,13.42,11.64,11.58,177,37.11,36.8,25.03,14.28,47.05,32,18.26,1,57093.9999,5
30,0.8,1.51,0.94,12.59,9.93,10.54,171,27.73,55.16,32.87,16.43,67.8,40.41,20.19,1,50209.3712,5
30,0.89,1.5,1.05,8.89,7.72,7.14,175,28.86,55.49,33.73,17,64.5,39.21,19.76,1,40488.693,5
30,0.85,1.6,1.01,10.96,9.71,9.25,177,30.73,47.38,29.84,15.42,58.76,37.01,19.13,1,48908.5659,5
30,0.75,1.61,0.9,12.28,11.07,10.42,170,32.11,44.43,29.02,15.16,53.1,34.68,18.12,1,57124.2767,5
30,0.69,1.51,0.82,11.69,9.71,9.87,183,35.99,38.61,26.52,14.81,45.56,31.3,17.47,1,65019.2622,5
30,0.89,1.77,1.06,9.95,8.96,8.19,186,34.19,46.96,30.08,17.13,56.11,35.94,20.47,1,68684.0223,5
30,0.85,1.73,1.01,11.57,10.49,9.8,192,34.17,48,30.44,17.21,57.69,36.58,20.68,1,60305.9153,5
30,0.77,1.72,0.92,12.47,11.25,10.59,182,35.04,44.62,28.88,16.61,54.5,35.28,20.28,1,65774.2873,5
30,0.73,1.43,0.86,13.18,10.61,11.1,167,36.56,44.2,30.39,17.11,45.43,31.24,17.59,1,72522.2957,5
30,0.7,1.43,0.82,12.15,10.78,10.23,165,36.47,42.59,29.43,16.46,44.73,30.91,17.29,1,77476.9231,5
30,0.67,1.5,0.79,14.97,13.32,13.11,164,36.56,39.41,26.75,15.27,47.32,32.12,18.34,1,80430.1815,5
30,0.59,1.45,0.69,15.01,13.44,12.96,166,36.47,39.73,26.93,15.34,47.52,32.21,18.34,1,63752.3284,5
30,0.47,1.31,0.55,12.12,9.82,10.42,177,35.61,40.99,28.41,15.46,44.27,30.68,16.7,1,66308.856,5
30,0.38,1.25,0.45,12.38,10.91,10.45,164,36.44,39.89,28.26,15.38,41.15,29.15,15.86,1,75588.0451,5
30,1.61,2.63,1.87,13.07,11.49,11.47,190,30.28,85.34,45.77,27.39,86.47,46.37,27.76,1,68867.2899,5
30,2.46,3.69,2.89,9.47,8.1,7.85,260,27.14,88.93,42.54,25.46,109.03,52.16,31.21,1,71756.2711,5
30,2,3.02,2.39,7.99,5.61,6.28,279,28.98,79.09,42.74,24.16,85.04,45.96,25.97,1,75354.8065,5
30,1.88,2.86,2.26,9.61,8.26,7.87,255,29.59,77.55,42.6,24.37,82.05,45.07,25.79,1,85890.2653,5
30,1.66,2.61,2.02,10.83,9.27,9.22,272,30.41,71.38,40.59,22.96,75.87,43.14,24.4,1,85273.3157,5
30,1.59,2.46,1.92,11.36,9.62,9.54,248,31.64,65.86,38.62,21.9,70.53,41.36,23.46,1,98933.6875,5
30,1.42,2.2,1.7,10.87,8.24,9,259,35.17,59.23,36.85,21.79,60.73,37.78,22.34,1,104318.8668,5
30,1.4,2.15,1.67,10.56,8.96,8.63,243,35.42,58.34,36.64,21.64,59.24,37.2,21.97,1,107110.8885,5
30,1.37,2.19,1.65,11.52,9.59,9.61,245,36.67,50.47,32.19,19.36,56.8,36.22,21.78,1,105614.8163,5
30,1.33,2.13,1.59,12.89,11.22,11.11,235,37.1,50.26,32.16,19.46,56.28,36.01,21.79,1,96271.1191,5
30,1.3,2.11,1.55,7.29,5.79,6.05,377,34.22,54.38,33.94,19.5,60.24,37.59,21.6,1,104578.125,5
30,1.49,2.33,1.77,11.05,9.38,9.13,239,31.37,58.77,34.05,19.5,72.58,42.06,24.08,1,104331.6503,5
30,1.46,2.37,1.74,11.72,10.12,9.86,245,32.74,60.77,35.75,21.01,69.98,41.17,24.19,1,98794.0079,5
30,1.56,2.47,1.87,12.31,10.47,10.32,223,33.13,60.37,35.42,21.09,70.43,41.33,24.6,1,78935.9932,5
30,1.47,2.8,1.83,3.59,1.01,1.65,238,31.27,66.7,39.12,22.08,70.51,41.35,23.35,1,80539.7081,5
30,1.78,3.27,2.24,10,8.5,8.07,241,32.01,72.22,40.86,24.49,76.76,43.43,26.03,1,83770.255,5
30,1.78,3.23,2.26,11.42,9.68,9.42,248,32.51,65.02,37.63,22.5,72.79,42.13,25.19,1,85826.8586,5
31,1.36,2.7,1.79,5.74,2.91,3.96,47,30.39,131.92,56.79,40.09,132.29,56.95,40.2,3,5461.29,4
